date,well_id,qgi_Mscfd,qo_STBd,qw_STBd,Pres_psi,Pwh_psi,Pbh_psi,GOR_scfSTB,water_cut_frac,API_gravity,perm_mD,visc_cp,depth_ft,mix_dens_lbft3,glift_eff,qg_total_Mscfd
2023-11-12,ND-008,15.0,10.9,64.6,2655.8,113.2,2496.4,530.3,0.8568,31.91,385.2,1.602,9287.2,61.18,0.727,20.782
2023-11-13,ND-008,15.0,10.2,68.9,2694.5,123.6,2532.8,530.1,0.8693,31.6,375.0,1.555,9304.2,61.34,0.683,20.427
2023-11-14,ND-008,15.0,10.9,66.2,2655.6,115.4,2496.3,544.4,0.8601,31.71,379.6,1.445,9314.8,61.19,0.73,20.958
2023-11-15,ND-008,15.0,10.9,64.6,2638.7,111.0,2480.4,533.8,0.8587,31.8,381.0,1.523,9312.4,61.18,0.726,20.81
2023-11-16,ND-008,15.0,13.9,62.8,2656.3,118.7,2496.9,529.1,0.8199,32.19,380.4,1.521,9311.4,60.83,0.925,22.338
2023-11-17,ND-008,15.0,11.5,65.8,2687.5,121.5,2526.2,529.6,0.8529,31.66,382.6,1.539,9290.3,61.15,0.765,21.078
2023-11-18,ND-008,15.0,12.6,63.0,2675.0,115.3,2514.5,539.8,0.8364,31.71,377.0,1.576,9278.5,60.95,0.839,21.792
2023-11-19,ND-008,15.0,12.7,65.3,2653.3,114.1,2494.1,528.8,0.8377,31.84,381.2,1.513,9316.6,61.01,0.849,21.735
2023-11-20,ND-008,15.0,12.2,66.0,2659.0,118.2,2499.4,539.3,0.8457,31.8,388.0,1.5,9306.3,61.07,0.812,21.566
2023-11-21,ND-008,15.0,14.7,63.5,2681.2,111.3,2520.3,550.5,0.8163,31.5,375.8,1.53,9305.6,60.73,0.981,23.102
2023-11-22,ND-008,15.0,10.7,60.6,2670.0,120.0,2509.8,544.5,0.8504,31.99,380.6,1.5,9302.4,61.08,0.714,20.828
2023-11-23,ND-008,15.0,10.7,65.5,2629.4,121.7,2471.6,521.7,0.8559,31.94,388.6,1.564,9288.7,61.23,0.714,20.585
2023-11-24,ND-008,15.0,12.2,64.2,2702.6,112.9,2540.5,545.5,0.843,31.89,371.8,1.449,9314.7,61.01,0.814,21.661
2023-11-25,ND-008,15.0,12.5,64.1,2646.4,120.9,2487.6,552.6,0.8375,31.53,385.9,1.513,9293.5,60.97,0.831,21.888
2023-11-26,ND-008,15.0,11.4,61.7,2668.3,120.7,2508.2,536.9,0.8475,31.49,369.9,1.58,9307.1,61.05,0.76,21.119
2023-11-27,ND-008,15.0,11.2,67.8,2679.5,121.9,2518.8,517.2,0.8533,31.68,383.4,1.492,9301.7,61.24,0.748,20.803
2023-11-28,ND-008,15.0,12.8,67.1,2662.6,116.6,2502.8,510.9,0.8376,31.86,382.2,1.47,9294.3,61.07,0.855,21.551
2023-11-29,ND-008,15.0,11.1,59.8,2658.4,112.9,2498.9,547.0,0.8449,31.77,372.4,1.575,9303.7,61.01,0.742,21.085
2023-11-30,ND-008,15.0,10.6,68.6,2653.1,116.1,2493.9,519.0,0.8654,31.99,370.4,1.452,9303.4,61.32,0.708,20.511
2023-12-01,ND-008,15.0,11.2,62.1,2660.5,115.5,2500.8,558.8,0.8527,31.63,372.1,1.518,9300.5,61.04,0.749,21.28
2023-12-02,ND-008,0.0,7.1,47.7,2666.1,94.6,2506.1,540.4,0.8663,32.05,384.5,1.592,9321.4,61.64,0.0,3.832
2023-12-03,ND-008,15.0,10.6,64.5,2658.4,124.4,2498.9,527.0,0.8582,32.25,382.7,1.506,9301.0,61.22,0.705,20.574
2023-12-04,ND-008,15.0,11.3,64.3,2675.5,109.7,2515.0,536.2,0.8489,31.87,381.9,1.537,9300.3,61.12,0.753,21.059
2023-12-05,ND-008,15.0,11.3,62.6,2664.0,122.1,2504.1,530.6,0.847,31.36,384.8,1.557,9290.0,61.09,0.753,20.996
2023-12-06,ND-008,15.0,12.3,64.8,2640.8,112.0,2482.4,510.3,0.8389,32.17,389.2,1.564,9311.0,61.06,0.823,21.298
2023-12-07,ND-008,15.0,12.3,63.1,2664.7,116.6,2504.8,519.8,0.8365,32.27,390.4,1.573,9321.3,61.01,0.821,21.402
2023-12-08,ND-008,15.0,12.3,62.2,2648.0,110.6,2489.2,543.1,0.8362,32.07,377.8,1.494,9310.6,60.96,0.817,21.657
2023-12-09,ND-008,15.0,12.5,67.6,2631.2,126.9,2473.4,529.5,0.8425,31.86,385.5,1.494,9317.1,61.09,0.831,21.604
2023-12-10,ND-008,15.0,11.4,64.9,2631.2,118.4,2473.3,496.3,0.8495,31.72,388.8,1.541,9327.0,61.19,0.757,20.634
2023-12-11,ND-008,15.0,11.1,67.9,2659.9,117.3,2500.3,543.1,0.8595,31.96,379.9,1.517,9317.9,61.22,0.737,21.003
2023-12-12,ND-008,15.0,10.3,64.8,2644.7,115.5,2486.0,551.8,0.8581,31.84,384.2,1.503,9311.9,61.21,0.689,20.707
2023-12-13,ND-008,0.0,7.5,49.2,2654.0,95.4,2494.7,523.7,0.8653,31.99,386.6,1.509,9314.1,61.63,0.0,3.933
2023-12-14,ND-008,15.0,11.8,63.6,2672.6,116.6,2512.2,561.8,0.8356,31.45,372.9,1.553,9289.0,61.01,0.788,21.638
2023-12-15,ND-008,15.0,10.5,67.8,2663.0,119.1,2503.2,512.7,0.8616,32.29,380.4,1.555,9297.7,61.32,0.702,20.4
2023-12-16,ND-008,15.0,14.5,65.3,2636.5,112.2,2478.3,563.9,0.8221,31.92,390.4,1.545,9325.5,60.78,0.967,23.176
2023-12-17,ND-008,15.0,12.2,60.8,2667.0,116.5,2507.0,540.3,0.8339,31.73,380.6,1.567,9307.4,60.93,0.816,21.614
2023-12-18,ND-008,15.0,10.0,63.0,2684.6,110.3,2523.5,540.5,0.8641,31.52,390.5,1.535,9315.8,61.23,0.663,20.378
2023-12-19,ND-008,15.0,11.0,63.1,2678.3,121.8,2517.6,527.3,0.8561,31.97,381.2,1.508,9303.2,61.14,0.735,20.811
2023-12-20,ND-008,15.0,12.3,66.0,2681.5,123.9,2520.6,524.0,0.8393,31.7,381.9,1.514,9282.2,61.07,0.821,21.452
2023-12-21,ND-008,15.0,11.1,67.0,2675.3,125.0,2514.8,540.1,0.8569,32.05,376.0,1.572,9300.3,61.2,0.74,20.993
2023-12-22,ND-008,15.0,11.0,61.9,2665.8,119.9,2505.8,560.0,0.852,31.8,394.5,1.565,9290.3,61.06,0.735,21.178
2023-12-23,ND-008,15.0,13.0,63.8,2683.4,119.5,2522.4,534.8,0.8292,31.83,386.7,1.478,9282.3,60.94,0.863,21.925
2023-12-24,ND-008,15.0,10.9,59.7,2650.8,121.2,2491.8,541.7,0.8502,31.84,387.0,1.491,9290.8,61.05,0.723,20.879
2023-12-25,ND-008,0.0,8.8,46.5,2654.1,95.3,2494.8,556.6,0.8352,32.12,374.9,1.426,9318.7,61.31,0.0,4.895
2023-12-26,ND-008,15.0,12.4,64.8,2666.2,115.8,2506.2,521.7,0.8381,31.83,382.1,1.612,9329.8,61.04,0.828,21.481
2023-12-27,ND-008,15.0,12.1,63.7,2672.4,116.5,2512.0,528.5,0.8393,31.59,382.5,1.45,9302.5,61.03,0.809,21.411
2023-12-28,ND-008,15.0,11.3,61.8,2647.7,119.8,2488.8,558.7,0.8491,31.87,379.6,1.434,9314.2,61.02,0.755,21.33
2023-12-29,ND-008,15.0,11.5,61.9,2656.5,111.3,2497.1,514.8,0.8492,31.59,382.2,1.629,9308.5,61.07,0.766,20.913
2023-12-30,ND-008,15.0,10.7,63.8,2667.7,127.0,2507.6,522.2,0.856,32.08,382.6,1.571,9330.2,61.19,0.716,20.607
2023-12-31,ND-008,15.0,11.5,65.1,2659.6,126.0,2500.0,522.8,0.8489,31.64,376.8,1.572,9300.3,61.14,0.765,21.0
2024-01-01,ND-008,69.49,30.6,203.6,2617.5,132.9,2460.5,535.8,0.8674,31.89,378.6,1.554,9305.6,61.15,0.441,85.914
2024-01-02,ND-008,67.7,37.6,197.5,2654.6,129.4,2495.3,511.1,0.841,32.11,381.8,1.619,9292.2,60.92,0.555,86.897
2024-01-03,ND-008,66.34,35.4,212.8,2661.4,131.2,2501.7,519.7,0.8523,31.7,368.1,1.643,9305.7,61.11,0.534,84.745
2024-01-04,ND-008,66.67,33.8,199.2,2670.2,145.3,2510.0,532.5,0.8587,31.72,371.6,1.524,9305.5,61.04,0.507,84.674
2024-01-05,ND-008,67.74,38.3,201.7,2643.1,132.8,2484.5,532.7,0.8464,31.61,377.2,1.411,9294.7,60.9,0.566,88.165
2024-01-06,ND-008,67.63,34.1,199.6,2676.1,139.6,2515.5,568.3,0.8524,31.45,375.7,1.54,9295.0,60.97,0.503,86.985
2024-01-07,ND-008,66.58,40.9,191.2,2675.6,132.0,2515.0,515.6,0.8208,31.95,365.7,1.485,9308.2,60.75,0.614,87.65
2024-01-08,ND-008,63.57,35.2,187.3,2638.8,143.1,2480.5,528.7,0.8445,31.72,385.7,1.551,9308.4,60.91,0.553,82.159
2024-01-09,ND-008,64.59,33.7,204.6,2650.4,124.2,2491.4,528.5,0.8542,31.53,381.3,1.586,9306.5,61.1,0.522,82.416
2024-01-10,ND-008,71.79,36.8,207.8,2627.4,139.6,2469.7,540.8,0.8498,31.76,380.4,1.56,9292.7,60.96,0.513,91.695
2024-01-11,ND-008,74.6,37.4,210.6,2664.2,128.2,2504.4,529.0,0.8424,31.52,377.5,1.508,9308.2,60.96,0.502,94.397
2024-01-12,ND-008,72.34,40.8,202.0,2658.9,138.8,2499.3,531.5,0.8279,31.75,379.5,1.565,9320.9,60.79,0.564,94.017
2024-01-13,ND-008,71.45,38.0,200.0,2685.5,127.3,2524.4,510.1,0.8439,31.8,380.5,1.525,9282.1,60.9,0.532,90.832
2024-01-14,ND-008,71.58,37.6,201.5,2647.0,131.3,2488.2,549.0,0.8439,32.18,382.0,1.542,9297.4,60.87,0.525,92.205
2024-01-15,ND-008,74.08,39.8,215.0,2675.3,137.8,2514.8,538.2,0.8392,31.94,370.5,1.505,9305.7,60.91,0.537,95.509
2024-01-16,ND-008,70.25,36.3,203.4,2643.6,125.8,2485.0,540.8,0.846,31.87,379.5,1.535,9300.3,60.95,0.516,89.854
2024-01-17,ND-008,66.92,34.0,197.6,2675.4,143.4,2514.9,543.9,0.8542,32.05,386.7,1.514,9311.0,61.0,0.507,85.389
2024-01-18,ND-008,66.65,35.8,189.9,2625.5,141.1,2468.0,565.6,0.8468,31.94,366.9,1.548,9290.5,60.84,0.537,86.908
2024-01-19,ND-008,69.49,37.6,199.7,2655.4,135.4,2496.1,532.8,0.8462,31.8,380.7,1.464,9310.5,60.89,0.542,89.541
2024-01-20,ND-008,66.4,26.4,190.5,2623.8,133.0,2466.3,549.9,0.8774,32.02,390.2,1.554,9313.4,61.21,0.397,80.915
2024-01-21,ND-008,68.48,35.2,208.7,2651.6,138.6,2492.5,537.5,0.8514,31.7,378.5,1.54,9312.6,61.04,0.514,87.397
2024-01-22,ND-008,69.18,37.4,204.4,2683.4,133.6,2522.4,534.7,0.8473,31.85,384.2,1.511,9339.4,60.94,0.541,89.178
2024-01-23,ND-008,67.82,35.8,197.2,2664.7,131.3,2504.8,514.2,0.8458,31.73,380.6,1.504,9305.2,60.97,0.528,86.234
2024-01-24,ND-008,69.47,29.9,215.2,2664.3,141.1,2504.5,542.0,0.8779,31.73,380.1,1.469,9308.8,61.25,0.43,85.673
2024-01-25,ND-008,71.49,38.8,198.6,2630.7,132.3,2472.8,518.0,0.838,31.64,378.9,1.45,9303.5,60.85,0.542,91.567
2024-01-26,ND-008,68.63,35.6,191.7,2634.7,133.5,2476.6,513.3,0.8501,32.21,382.3,1.451,9311.2,60.93,0.519,86.909
2024-01-27,ND-008,66.77,34.8,200.9,2639.7,126.8,2481.3,528.6,0.8539,32.11,376.8,1.554,9305.4,61.02,0.521,85.153
2024-01-28,ND-008,64.79,36.2,183.2,2646.8,125.4,2488.0,517.6,0.8423,31.75,373.7,1.541,9303.4,60.85,0.558,83.508
2024-01-29,ND-008,62.2,33.1,178.9,2658.4,134.8,2498.9,533.9,0.8475,31.63,378.5,1.585,9286.4,60.91,0.532,79.857
2024-01-30,ND-008,64.45,35.3,196.4,2667.4,137.5,2507.3,513.2,0.8496,32.02,381.1,1.51,9299.3,61.0,0.548,82.568
2024-01-31,ND-008,66.96,33.8,210.8,2637.7,125.8,2479.5,538.2,0.8582,31.81,386.6,1.403,9300.9,61.11,0.504,85.132
2024-02-01,ND-008,67.94,34.4,190.1,2647.2,135.4,2488.4,532.9,0.8471,31.83,382.7,1.554,9303.4,60.93,0.506,86.248
2024-02-02,ND-008,72.1,38.1,202.9,2653.4,136.8,2494.2,529.2,0.8398,31.86,369.7,1.534,9313.7,60.89,0.528,92.261
2024-02-03,ND-008,73.69,41.0,220.3,2669.5,130.3,2509.3,539.3,0.8389,32.07,383.0,1.476,9320.3,60.91,0.557,95.825
2024-02-04,ND-008,71.84,32.1,210.9,2658.3,140.9,2498.8,534.0,0.8687,32.07,372.7,1.572,9312.8,61.15,0.446,88.963
2024-02-05,ND-008,71.24,31.5,205.6,2651.7,126.8,2492.6,539.7,0.8722,31.89,380.5,1.553,9322.2,61.12,0.442,88.225
2024-02-06,ND-008,72.97,32.7,203.0,2650.5,138.7,2491.5,519.4,0.8608,31.68,383.3,1.489,9286.5,61.08,0.448,89.938
2024-02-07,ND-008,73.53,35.7,206.9,2660.7,135.6,2501.0,547.4,0.8477,32.35,389.4,1.536,9293.8,60.97,0.486,93.099
2024-02-08,ND-008,71.63,33.5,200.9,2640.1,129.8,2481.7,527.9,0.8584,31.78,371.2,1.488,9290.4,61.03,0.468,89.313
2024-02-09,ND-008,73.76,39.2,210.0,2665.5,135.3,2505.6,547.3,0.842,31.72,374.1,1.558,9298.8,60.88,0.532,95.218
2024-02-10,ND-008,72.1,35.1,208.8,2653.7,136.5,2494.5,538.6,0.8562,31.63,366.1,1.493,9290.5,61.02,0.487,91.02
2024-02-11,ND-008,72.06,34.8,199.5,2669.3,139.3,2509.1,513.1,0.8529,31.92,379.2,1.492,9322.5,61.0,0.482,89.892
2024-02-12,ND-008,72.95,40.4,210.7,2637.9,137.8,2479.6,563.0,0.8354,32.13,368.6,1.497,9310.2,60.83,0.554,95.69
2024-02-13,ND-008,71.27,37.5,194.5,2651.9,140.4,2492.8,534.2,0.838,32.06,371.9,1.496,9317.9,60.84,0.526,91.312
2024-02-14,ND-008,76.73,32.6,211.4,2658.0,143.7,2498.5,562.1,0.8641,32.02,382.2,1.529,9322.6,61.06,0.424,95.031
2024-02-15,ND-008,79.02,41.9,217.0,2641.7,130.7,2483.2,517.7,0.837,32.14,388.6,1.465,9307.5,60.86,0.531,100.719
2024-02-16,ND-008,79.48,38.4,214.4,2665.0,137.7,2505.1,531.9,0.8443,31.42,377.3,1.527,9291.7,60.92,0.484,99.933
2024-02-17,ND-008,76.97,35.5,207.7,2659.2,132.7,2499.7,559.7,0.8504,31.75,381.7,1.507,9321.2,60.94,0.461,96.852
2024-02-18,ND-008,76.93,37.9,220.0,2659.6,127.3,2500.0,514.2,0.8512,31.5,382.0,1.485,9299.2,61.03,0.492,96.406
2024-02-19,ND-008,75.64,36.3,195.5,2642.8,133.5,2484.3,560.6,0.8451,32.17,380.1,1.573,9315.4,60.82,0.48,95.975
2024-02-20,ND-008,71.86,35.0,198.2,2645.4,141.5,2486.6,548.8,0.8527,31.94,387.1,1.545,9317.5,60.93,0.487,91.066
2024-02-21,ND-008,72.73,37.1,193.6,2684.5,127.8,2523.4,549.7,0.8454,31.48,389.1,1.458,9300.4,60.81,0.509,93.1
2024-02-22,ND-008,73.1,38.2,204.2,2632.0,139.4,2474.1,545.1,0.8427,31.87,368.0,1.488,9333.3,60.87,0.523,93.941
2024-02-23,ND-008,73.62,32.3,206.0,2637.7,141.5,2479.5,529.9,0.8644,32.31,385.2,1.473,9295.9,61.1,0.439,90.727
2024-02-24,ND-008,73.25,38.8,216.3,2644.1,146.1,2485.4,523.5,0.8455,31.51,388.9,1.471,9299.6,60.98,0.529,93.537
2024-02-25,ND-008,73.53,34.4,197.5,2647.8,141.1,2488.9,552.2,0.8534,31.79,379.9,1.451,9303.9,60.93,0.468,92.537
2024-02-26,ND-008,73.93,44.7,190.6,2643.9,126.3,2485.3,565.5,0.8179,31.74,389.5,1.531,9321.4,60.5,0.604,99.205
2024-02-27,ND-008,75.82,33.8,198.4,2640.5,134.9,2482.0,538.7,0.8584,32.3,382.5,1.593,9321.7,60.96,0.445,94.01
2024-02-28,ND-008,72.9,32.8,190.3,2642.6,133.0,2484.0,553.8,0.8557,32.34,384.8,1.525,9295.2,60.92,0.451,91.094
2024-02-29,ND-008,74.01,42.0,206.2,2657.6,136.0,2498.2,531.5,0.8309,31.45,390.0,1.454,9305.2,60.78,0.567,96.31
2024-03-01,ND-008,77.77,41.9,210.8,2645.4,143.5,2486.7,535.7,0.8348,32.03,368.0,1.546,9305.6,60.79,0.538,100.199
2024-03-02,ND-008,76.13,39.3,207.8,2662.5,136.4,2502.8,547.6,0.843,31.67,369.0,1.636,9284.0,60.84,0.516,97.626
2024-03-03,ND-008,79.22,43.1,218.0,2670.6,128.6,2510.4,537.2,0.8368,31.96,384.5,1.556,9302.7,60.8,0.544,102.386
2024-03-04,ND-008,75.99,36.7,193.9,2652.3,130.0,2493.1,534.4,0.848,31.82,371.7,1.53,9290.8,60.83,0.483,95.592
2024-03-05,ND-008,75.58,37.0,195.0,2645.5,142.6,2486.8,533.9,0.8408,32.08,376.2,1.582,9311.7,60.83,0.489,95.322
2024-03-06,ND-008,76.6,37.5,197.1,2654.0,143.6,2494.7,554.1,0.8438,31.59,377.6,1.443,9294.5,60.8,0.489,97.35
2024-03-07,ND-008,74.61,34.5,209.5,2655.0,141.0,2495.7,523.4,0.8588,32.01,387.7,1.517,9326.8,61.05,0.463,92.677
2024-03-08,ND-008,77.57,34.2,202.0,2654.2,137.3,2495.0,518.5,0.8609,31.92,376.2,1.488,9310.0,60.99,0.442,95.33
2024-03-09,ND-008,77.97,38.2,212.7,2633.2,131.4,2475.2,507.4,0.8451,31.91,387.2,1.505,9302.7,60.97,0.489,97.326
2024-03-10,ND-008,77.76,34.6,209.1,2644.2,134.1,2485.5,510.1,0.8553,31.54,384.6,1.617,9294.1,61.05,0.445,95.394
2024-03-11,ND-008,79.93,33.7,214.5,2657.7,137.7,2498.2,556.4,0.8615,32.09,377.8,1.405,9320.3,61.04,0.422,98.711
2024-03-12,ND-008,80.12,41.1,215.4,2645.2,130.4,2486.5,521.9,0.8387,31.97,387.1,1.503,9298.9,60.86,0.513,101.59
2024-03-13,ND-008,80.6,31.8,194.0,2666.8,145.1,2506.8,519.5,0.8659,31.78,379.9,1.499,9313.3,60.99,0.395,97.127
2024-03-14,ND-008,81.89,35.3,201.0,2652.4,131.5,2493.2,549.9,0.8529,31.57,384.0,1.539,9318.1,60.88,0.431,101.277
2024-03-15,ND-008,89.09,35.6,220.4,2612.8,134.7,2456.0,537.2,0.861,31.82,382.6,1.522,9316.6,61.0,0.399,108.196
2024-03-16,ND-008,89.49,42.3,229.1,2668.0,134.1,2508.0,518.0,0.8408,32.01,381.3,1.491,9296.2,60.89,0.473,111.403
2024-03-17,ND-008,85.5,40.8,218.4,2632.2,138.5,2474.3,516.1,0.8434,31.54,375.5,1.437,9328.2,60.87,0.477,106.563
2024-03-18,ND-008,88.62,38.5,223.8,2646.9,134.4,2488.1,524.3,0.8518,31.62,372.0,1.598,9298.9,60.95,0.434,108.789
2024-03-19,ND-008,88.88,41.8,230.5,2638.1,135.2,2479.8,545.5,0.8462,32.18,369.8,1.546,9308.0,60.87,0.47,111.673
2024-03-20,ND-008,88.13,35.6,221.9,2645.5,139.2,2486.8,544.7,0.8646,31.48,382.1,1.461,9303.8,61.0,0.404,107.504
2024-03-21,ND-008,0.0,7.9,44.4,2649.1,107.1,2490.1,520.1,0.8467,31.94,376.8,1.556,9303.2,61.45,0.0,4.12
2024-03-22,ND-008,89.45,38.5,213.3,2650.0,135.0,2491.0,549.0,0.8444,31.83,389.1,1.515,9304.5,60.83,0.43,110.578
2024-03-23,ND-008,88.65,43.4,228.6,2640.9,136.6,2482.4,513.3,0.8375,31.88,380.9,1.564,9302.0,60.86,0.489,110.921
2024-03-24,ND-008,88.61,40.1,228.1,2670.0,136.5,2509.8,546.3,0.8496,32.03,381.1,1.535,9294.0,60.9,0.453,110.521
2024-03-25,ND-008,89.53,40.7,228.0,2664.0,142.4,2504.1,523.6,0.8487,32.01,371.8,1.516,9287.7,60.91,0.455,110.871
2024-03-26,ND-008,89.27,40.2,229.7,2649.0,128.1,2490.0,526.1,0.8462,32.07,383.2,1.563,9283.0,60.94,0.451,110.427
2024-03-27,ND-008,90.0,40.3,230.3,2623.9,144.2,2466.5,537.6,0.8522,32.07,378.0,1.537,9301.3,60.92,0.448,111.668
2024-03-28,ND-008,89.0,41.0,248.9,2636.5,135.5,2478.3,522.9,0.8525,32.18,383.5,1.531,9294.2,61.05,0.461,110.452
2024-03-29,ND-008,89.69,39.3,217.8,2643.0,140.0,2484.4,510.6,0.8467,31.9,391.8,1.478,9306.3,60.9,0.438,109.768
2024-03-30,ND-008,89.03,40.4,216.4,2639.3,134.3,2480.9,512.5,0.8459,32.04,372.7,1.519,9287.6,60.85,0.453,109.719
2024-03-31,ND-008,88.67,38.7,222.9,2636.3,137.0,2478.1,550.9,0.8487,32.03,376.6,1.471,9281.7,60.9,0.436,109.977
2024-04-01,ND-008,87.07,45.2,212.8,2656.5,135.8,2497.1,547.4,0.8259,31.7,383.2,1.575,9304.4,60.64,0.519,111.824
2024-04-02,ND-008,83.5,36.8,215.9,2628.4,136.4,2470.7,512.5,0.8508,31.71,374.5,1.479,9314.6,60.99,0.44,102.344
2024-04-03,ND-008,80.44,39.3,211.5,2622.7,128.5,2465.4,550.2,0.8423,31.65,369.0,1.469,9310.5,60.84,0.489,102.069
2024-04-04,ND-008,76.27,33.2,198.5,2656.2,132.6,2496.9,558.2,0.8598,31.87,374.4,1.548,9295.9,60.95,0.436,94.808
2024-04-05,ND-008,75.25,36.1,201.7,2660.2,134.5,2500.6,518.3,0.8492,31.89,377.0,1.537,9317.7,60.94,0.48,93.948
2024-04-06,ND-008,77.94,43.3,207.9,2630.2,140.6,2472.4,537.9,0.8329,31.74,377.8,1.486,9304.1,60.72,0.555,101.208
2024-04-07,ND-008,79.35,36.5,207.5,2650.7,130.2,2491.7,534.8,0.8498,31.85,378.3,1.44,9327.3,60.93,0.461,98.897
2024-04-08,ND-008,81.66,29.2,204.7,2640.2,140.5,2481.8,533.5,0.8772,32.03,376.2,1.635,9307.0,61.14,0.357,97.211
2024-04-09,ND-008,81.53,37.5,213.4,2656.3,141.8,2497.0,529.1,0.8477,32.07,388.6,1.53,9319.3,60.94,0.46,101.368
2024-04-10,ND-008,79.99,39.5,200.2,2627.3,133.3,2469.7,537.7,0.8339,31.42,384.4,1.549,9287.1,60.76,0.493,101.207
2024-04-11,ND-008,81.75,34.1,203.2,2655.8,138.6,2496.5,554.4,0.8591,31.38,380.7,1.506,9301.9,60.93,0.417,100.652
2024-04-12,ND-008,82.06,36.8,203.5,2644.8,134.3,2486.1,534.5,0.8485,32.02,378.2,1.438,9315.8,60.87,0.449,101.753
2024-04-13,ND-008,80.71,40.5,207.0,2651.5,139.8,2492.4,529.9,0.834,31.91,374.5,1.492,9282.8,60.8,0.501,102.151
2024-04-14,ND-008,80.1,37.2,213.0,2657.7,125.4,2498.2,523.9,0.8451,31.96,388.0,1.539,9322.6,60.96,0.464,99.59
2024-04-15,ND-008,0.0,6.7,42.7,2659.4,94.8,2499.9,537.7,0.8664,31.64,382.1,1.563,9306.1,61.58,0.0,3.591
2024-04-16,ND-008,80.8,37.9,200.6,2649.0,132.0,2490.1,545.3,0.8423,31.78,384.2,1.551,9305.4,60.8,0.469,101.471
2024-04-17,ND-008,81.42,34.8,223.5,2644.8,132.7,2486.1,527.0,0.8646,31.24,371.5,1.507,9300.1,61.1,0.427,99.762
2024-04-18,ND-008,81.85,31.3,224.6,2625.7,140.5,2468.1,543.0,0.8762,31.58,368.8,1.567,9306.8,61.19,0.382,98.825
2024-04-19,ND-008,81.98,41.0,202.0,2639.5,130.1,2481.1,517.1,0.8352,31.96,377.1,1.535,9303.2,60.75,0.5,103.196
2024-04-20,ND-008,79.54,43.2,210.8,2663.6,138.8,2503.8,518.1,0.8315,31.7,378.7,1.508,9300.1,60.77,0.543,101.931
2024-04-21,ND-008,77.73,37.9,210.9,2630.7,142.7,2472.9,541.3,0.8438,31.49,374.7,1.59,9308.8,60.91,0.487,98.232
2024-04-22,ND-008,76.12,37.3,206.5,2668.2,128.5,2508.2,505.3,0.8453,31.91,385.0,1.535,9303.8,60.96,0.49,94.951
2024-04-23,ND-008,74.31,31.8,205.8,2632.3,134.4,2474.3,531.2,0.8658,31.43,396.7,1.439,9308.0,61.11,0.428,91.196
2024-04-24,ND-008,73.12,33.2,175.7,2630.7,135.1,2472.8,541.8,0.8468,31.99,381.3,1.571,9297.1,60.79,0.453,91.085
2024-04-25,ND-008,71.24,36.4,199.2,2651.4,135.8,2492.3,535.6,0.8459,31.67,386.4,1.588,9289.2,60.91,0.511,90.748
2024-04-26,ND-008,69.56,31.8,194.7,2638.2,129.8,2479.9,537.6,0.858,31.92,382.0,1.541,9296.0,61.04,0.457,86.671
2024-04-27,ND-008,70.0,31.4,200.7,2641.6,130.5,2483.1,520.3,0.8628,32.04,376.1,1.513,9314.8,61.13,0.449,86.342
2024-04-28,ND-008,68.09,34.8,181.1,2641.9,129.6,2483.4,528.4,0.839,32.09,372.5,1.585,9323.9,60.84,0.511,86.481
2024-04-29,ND-008,68.46,39.7,190.7,2619.0,136.0,2461.8,558.3,0.8283,32.01,376.1,1.467,9301.5,60.71,0.58,90.634
2024-04-30,ND-008,69.88,34.2,199.6,2644.7,133.2,2486.0,520.8,0.8509,31.69,376.1,1.63,9283.0,61.02,0.49,87.713
2024-05-01,ND-008,63.67,32.2,186.3,2649.4,130.6,2490.4,561.5,0.853,32.06,382.9,1.505,9319.0,60.96,0.505,81.734
2024-05-02,ND-008,57.77,35.5,179.0,2640.7,131.3,2482.3,523.4,0.8309,31.65,385.0,1.476,9319.2,60.87,0.614,76.335
2024-05-03,ND-008,50.51,29.2,155.6,2649.4,116.4,2490.4,540.7,0.8414,31.96,387.8,1.562,9299.5,60.91,0.578,66.291
2024-05-04,ND-008,45.95,23.7,144.7,2628.5,130.6,2470.8,526.2,0.8573,31.89,372.3,1.505,9314.5,61.11,0.515,58.397
2024-05-05,ND-008,40.5,27.0,139.4,2645.0,113.9,2486.3,535.3,0.8336,32.02,371.0,1.465,9310.4,60.93,0.666,54.943
2024-05-06,ND-008,37.12,22.2,138.8,2652.6,121.5,2493.5,528.6,0.8567,31.84,378.4,1.546,9289.6,61.2,0.598,48.858
2024-05-07,ND-008,33.13,22.3,119.4,2636.8,111.6,2478.6,528.3,0.8434,31.88,391.8,1.546,9296.8,61.0,0.674,44.923
2024-05-08,ND-008,28.17,20.0,104.0,2621.3,127.1,2464.0,529.7,0.8367,31.68,378.6,1.587,9311.4,60.97,0.709,38.746
2024-05-09,ND-008,27.69,15.0,102.4,2668.5,123.2,2508.4,551.4,0.8755,31.64,373.1,1.518,9296.9,61.25,0.543,35.981
2024-05-10,ND-008,25.55,17.5,88.7,2691.4,121.0,2529.9,515.8,0.8391,31.69,382.2,1.489,9299.3,60.94,0.684,34.56
2024-05-11,ND-008,22.88,13.7,96.7,2618.1,119.7,2461.0,541.1,0.8686,32.07,379.4,1.487,9298.1,61.35,0.599,30.3
